"annotation_id","annotator","choice","created_at","id","image","lead_time","updated_at"
629723,"9","soil","2025-06-10T12:20:48.479167Z",1050829,"/data/upload/272/14d13b63-crop_3595_color100_100_100_w89_h50.png",2.561,"2025-06-10T12:20:48.479189Z"
629724,"9","obstacle","2025-06-10T12:20:49.934859Z",1050830,"/data/upload/272/e336d4a2-crop_0258_color0_0_0_w37_h47.png",1.302,"2025-06-10T12:20:49.934874Z"
629725,"9","not_sure","2025-06-10T12:20:52.570418Z",1050831,"/data/upload/272/971ca17b-crop_1338_color0_0_0_w61_h24.png",2.367,"2025-06-10T12:20:52.570433Z"
629726,"9","obstacle","2025-06-10T12:20:54.173834Z",1050832,"/data/upload/272/c32aafa3-crop_2103_color0_0_0_w92_h63.png",1.448,"2025-06-10T12:20:54.173854Z"
629727,"9","leaf","2025-06-10T12:20:55.813906Z",1050833,"/data/upload/272/6632c954-crop_3230_color0_0_0_w81_h67.png",1.487,"2025-06-10T12:20:55.813918Z"
629728,"9","not_sure","2025-06-10T12:20:56.901767Z",1050834,"/data/upload/272/9c58c6a9-crop_0656_color0_0_0_w30_h27.png",0.936,"2025-06-10T12:20:56.901782Z"
629729,"9","obstacle","2025-06-10T12:20:58.250843Z",1050835,"/data/upload/272/6cdd3bbc-crop_2203_color0_0_0_w44_h40.png",1.17,"2025-06-10T12:20:58.250857Z"
629730,"9","leaf","2025-06-10T12:21:00.096067Z",1050838,"/data/upload/272/8faebe41-crop_4026_color0_0_0_w33_h31.png",1.583,"2025-06-10T12:21:00.096081Z"
629731,"9","not_sure","2025-06-10T12:21:01.852427Z",1050840,"/data/upload/272/2de50e58-crop_0400_color0_0_0_w69_h22.png",1.491,"2025-06-10T12:21:01.852440Z"
629732,"9","grass","2025-06-10T12:21:06.610554Z",1050841,"/data/upload/272/51731f65-crop_0678_color100_100_100_w31_h44.png",4.497,"2025-06-10T12:21:06.610569Z"
629733,"9","leaf","2025-06-10T12:21:09.603503Z",1050842,"/data/upload/272/9be3f4bd-crop_2825_color0_0_0_w72_h54.png",2.695,"2025-06-10T12:21:09.603518Z"
629734,"9","not_sure","2025-06-10T12:21:10.905560Z",1050843,"/data/upload/272/e93f2b76-crop_3891_color100_100_100_w35_h20.png",1.021,"2025-06-10T12:21:10.905580Z"
629735,"9","not_sure","2025-06-10T12:21:12.316441Z",1050844,"/data/upload/272/96921d10-crop_2566_color0_0_0_w70_h17.png",1.119,"2025-06-10T12:21:12.316458Z"
629736,"9","leaf","2025-06-10T12:21:14.111004Z",1050845,"/data/upload/272/e8df2144-crop_0848_color0_0_0_w24_h42.png",1.454,"2025-06-10T12:21:14.111018Z"
629737,"9","not_sure","2025-06-10T12:21:17.124511Z",1050846,"/data/upload/272/7798077e-crop_3291_color0_0_0_w108_h46.png",2.751,"2025-06-10T12:21:17.124525Z"
629738,"9","not_sure","2025-06-10T12:21:18.561275Z",1050847,"/data/upload/272/f64cf332-crop_2141_color0_0_0_w49_h28.png",1.272,"2025-06-10T12:21:18.561290Z"
629739,"9","obstacle","2025-06-10T12:21:19.971737Z",1050848,"/data/upload/272/a6d5cec9-crop_3261_color0_0_0_w83_h23.png",1.123,"2025-06-10T12:21:19.971764Z"
629740,"9","not_sure","2025-06-10T12:21:21.290961Z",1050849,"/data/upload/272/bd4d5d7f-crop_1782_color0_0_0_w57_h12.png",1.068,"2025-06-10T12:21:21.290975Z"
629741,"9","leaf","2025-06-10T12:21:23.056085Z",1050850,"/data/upload/272/03f9731e-crop_1175_color0_0_0_w85_h24.png",1.498,"2025-06-10T12:21:23.056101Z"
629742,"9","leaf","2025-06-10T12:21:24.406239Z",1050851,"/data/upload/272/d65ef564-crop_0227_color100_100_100_w76_h34.png",1.127,"2025-06-10T12:21:24.406255Z"
629743,"9","grass","2025-06-10T12:21:27.079507Z",1050852,"/data/upload/272/3adec4da-crop_0035_color0_0_0_w67_h44.png",2.51,"2025-06-10T12:21:27.079531Z"
629744,"9","not_sure","2025-06-10T12:21:28.498069Z",1050853,"/data/upload/272/d17ee064-crop_2824_color100_100_100_w38_h23.png",1.109,"2025-06-10T12:21:28.498083Z"
629745,"9","not_sure","2025-06-10T12:21:29.676456Z",1050854,"/data/upload/272/41abf143-crop_1868_color100_100_100_w55_h26.png",0.878,"2025-06-10T12:21:29.676471Z"
629746,"9","leaf","2025-06-10T12:21:31.548838Z",1050855,"/data/upload/272/a9e1c13d-crop_0290_color0_0_0_w68_h39.png",1.606,"2025-06-10T12:21:31.548852Z"
629747,"9","leaf","2025-06-10T12:21:32.766308Z",1050856,"/data/upload/272/8caa6991-crop_4089_color0_0_0_w91_h62.png",0.961,"2025-06-10T12:21:32.766324Z"
629748,"9","not_sure","2025-06-10T12:21:33.952811Z",1050857,"/data/upload/272/27e5947a-crop_2226_color100_100_100_w51_h25.png",1.013,"2025-06-10T12:21:33.952825Z"
629749,"9","not_sure","2025-06-10T12:21:35.283754Z",1050858,"/data/upload/272/dc800c7c-crop_2147_color100_100_100_w31_h41.png",1.165,"2025-06-10T12:21:35.283770Z"
629750,"9","leaf","2025-06-10T12:21:40.547686Z",1050860,"/data/upload/272/ace8bc96-crop_0361_color0_0_0_w100_h61.png",5.085,"2025-06-10T12:21:40.547706Z"
629751,"9","grass","2025-06-10T12:21:42.822694Z",1050861,"/data/upload/272/24cb5780-crop_2060_color0_0_0_w52_h46.png",2.003,"2025-06-10T12:21:42.822709Z"
629752,"9","grass","2025-06-10T12:21:44.205474Z",1050863,"/data/upload/272/ea71c030-crop_1511_color0_0_0_w51_h40.png",1.154,"2025-06-10T12:21:44.205496Z"
629753,"9","not_sure","2025-06-10T12:21:45.487240Z",1050864,"/data/upload/272/bfc74f99-crop_4134_color100_100_100_w44_h30.png",1.001,"2025-06-10T12:21:45.487259Z"
629754,"9","not_sure","2025-06-10T12:21:46.623758Z",1050865,"/data/upload/272/433e80b2-crop_3455_color0_0_0_w51_h23.png",0.898,"2025-06-10T12:21:46.623771Z"
629755,"9","not_sure","2025-06-10T12:21:47.746239Z",1050866,"/data/upload/272/3ec45761-crop_3663_color0_0_0_w34_h24.png",0.799,"2025-06-10T12:21:47.746261Z"
629756,"9","not_sure","2025-06-10T12:21:48.962722Z",1050867,"/data/upload/272/7136bc20-crop_1580_color100_100_100_w55_h26.png",0.893,"2025-06-10T12:21:48.962737Z"
629757,"9","not_sure","2025-06-10T12:21:50.166054Z",1050868,"/data/upload/272/dd57f6ff-crop_0869_color0_0_0_w26_h34.png",0.966,"2025-06-10T12:21:50.166082Z"
629758,"9","obstacle","2025-06-10T12:21:52.107599Z",1050873,"/data/upload/272/9959867a-crop_1528_color0_0_0_w47_h59.png",1.696,"2025-06-10T12:21:52.107615Z"
629759,"9","grass","2025-06-10T12:21:54.531139Z",1050875,"/data/upload/272/7e1cb946-crop_3781_color100_100_100_w90_h27.png",2.252,"2025-06-10T12:21:54.531151Z"
629760,"9","grass","2025-06-10T12:21:56.415429Z",1050876,"/data/upload/272/eebafaa6-crop_3022_color0_0_0_w60_h73.png",1.724,"2025-06-10T12:21:56.415449Z"
629761,"9","grass","2025-06-10T12:21:57.773634Z",1050877,"/data/upload/272/3d29141b-crop_0706_color0_0_0_w34_h61.png",2.871,"2025-06-10T12:22:02.350940Z"
629762,"9","grass","2025-06-10T12:22:37.437695Z",1050878,"/data/upload/272/34e6991a-crop_0683_color0_0_0_w73_h37.png",33.39,"2025-06-10T12:22:37.437714Z"
629763,"9","soil","2025-06-10T12:22:44.358833Z",1050879,"/data/upload/272/b0b252ea-crop_0184_color100_100_100_w56_h91.png",6.733,"2025-06-10T12:22:44.358847Z"
629764,"9","not_sure","2025-06-10T12:22:46.820873Z",1050880,"/data/upload/272/990b80e8-crop_3074_color0_0_0_w45_h19.png",2.209,"2025-06-10T12:22:46.820887Z"
629765,"9","not_sure","2025-06-10T12:22:48.320795Z",1050881,"/data/upload/272/1a6c077a-crop_1977_color100_100_100_w51_h22.png",1.152,"2025-06-10T12:22:48.320816Z"
629766,"9","grass","2025-06-10T12:22:50.272757Z",1050882,"/data/upload/272/f50cbf31-crop_2560_color0_0_0_w108_h69.png",1.784,"2025-06-10T12:22:50.272768Z"
629767,"9","not_sure","2025-06-10T12:22:51.579326Z",1050883,"/data/upload/272/786cfc7b-crop_1141_color100_100_100_w32_h34.png",1.135,"2025-06-10T12:22:51.579349Z"
629768,"9","not_sure","2025-06-10T12:22:52.579549Z",1050884,"/data/upload/272/d33fd3d5-crop_1060_color0_0_0_w39_h26.png",0.829,"2025-06-10T12:22:52.579564Z"
629769,"9","not_sure","2025-06-10T12:22:53.862394Z",1050885,"/data/upload/272/9f333b7f-crop_0292_color100_100_100_w98_h45.png",0.963,"2025-06-10T12:22:53.862409Z"
629770,"9","not_sure","2025-06-10T12:22:54.927751Z",1050886,"/data/upload/272/fe8b8081-crop_1040_color100_100_100_w35_h28.png",0.813,"2025-06-10T12:22:54.927771Z"
629771,"9","leaf","2025-06-10T12:22:56.471607Z",1050887,"/data/upload/272/3673cd03-crop_1268_color0_0_0_w88_h30.png",1.369,"2025-06-10T12:22:56.471621Z"
629772,"9","grass","2025-06-10T12:22:58.092172Z",1050888,"/data/upload/272/47af7029-crop_2136_color100_100_100_w40_h33.png",1.445,"2025-06-10T12:22:58.092211Z"
629773,"9","grass","2025-06-10T12:22:59.777935Z",1050889,"/data/upload/272/1b534d8a-crop_1878_color0_0_0_w154_h62.png",1.506,"2025-06-10T12:22:59.777960Z"
629774,"9","soil","2025-06-10T12:23:01.992699Z",1050890,"/data/upload/272/95f48585-crop_0596_color100_100_100_w133_h83.png",1.929,"2025-06-10T12:23:01.992714Z"
629775,"9","leaf","2025-06-10T12:23:03.615700Z",1050891,"/data/upload/272/a9732935-crop_0348_color0_0_0_w73_h31.png",1.437,"2025-06-10T12:23:03.615718Z"
629776,"9","leaf","2025-06-10T12:23:05.358584Z",1050892,"/data/upload/272/d5b086ef-crop_0685_color0_0_0_w117_h50.png",1.492,"2025-06-10T12:23:05.358608Z"
629777,"9","not_sure","2025-06-10T12:23:07.038984Z",1050893,"/data/upload/272/57c67258-crop_0229_color0_0_0_w38_h24.png",1.473,"2025-06-10T12:23:07.039003Z"
629778,"9","grass","2025-06-10T12:23:09.729404Z",1050894,"/data/upload/272/4055ea02-crop_3601_color0_0_0_w94_h108.png",2.393,"2025-06-10T12:23:09.729426Z"
629779,"9","not_sure","2025-06-10T12:23:10.947603Z",1050895,"/data/upload/272/dcf8aec8-crop_1670_color0_0_0_w60_h20.png",0.999,"2025-06-10T12:23:10.947625Z"
629780,"9","grass","2025-06-10T12:23:12.566132Z",1050896,"/data/upload/272/90c5e541-crop_1571_color100_100_100_w75_h58.png",1.336,"2025-06-10T12:23:12.566148Z"
629781,"9","obstacle","2025-06-10T12:23:14.718431Z",1050897,"/data/upload/272/c9512836-crop_0837_color0_0_0_w29_h49.png",1.979,"2025-06-10T12:23:14.718445Z"
629782,"9","leaf","2025-06-10T12:23:16.665546Z",1050898,"/data/upload/272/aa1dbd68-crop_3927_color0_0_0_w25_h58.png",1.644,"2025-06-10T12:23:16.665559Z"
629783,"9","grass","2025-06-10T12:23:19.064280Z",1050900,"/data/upload/272/2b7b19ec-crop_3239_color0_0_0_w70_h61.png",2.095,"2025-06-10T12:23:19.064301Z"
629784,"9","grass","2025-06-10T12:23:20.591592Z",1050902,"/data/upload/272/3eeeeb88-crop_2404_color0_0_0_w77_h30.png",1.278,"2025-06-10T12:23:20.591607Z"
629785,"9","leaf","2025-06-10T12:23:22.257989Z",1050903,"/data/upload/272/fd6e1107-crop_0940_color0_0_0_w37_h45.png",1.486,"2025-06-10T12:23:22.258003Z"
629786,"9","not_sure","2025-06-10T12:23:23.730018Z",1050904,"/data/upload/272/3954a4e2-crop_2526_color100_100_100_w27_h25.png",1.242,"2025-06-10T12:23:23.730042Z"
629787,"9","not_sure","2025-06-10T12:23:24.853503Z",1050905,"/data/upload/272/4f3991a4-crop_1345_color100_100_100_w46_h29.png",0.808,"2025-06-10T12:23:24.853523Z"
629788,"9","leaf","2025-06-10T12:23:28.689154Z",1050906,"/data/upload/272/1f75a2bd-crop_2335_color0_0_0_w21_h41.png",3.637,"2025-06-10T12:23:28.689175Z"
629789,"9","not_sure","2025-06-10T12:23:30.607384Z",1050907,"/data/upload/272/ffdbc28c-crop_3072_color100_100_100_w34_h45.png",1.656,"2025-06-10T12:23:30.607397Z"
629790,"9","not_sure","2025-06-10T12:23:33.406837Z",1050908,"/data/upload/272/f2dce6b0-crop_2318_color100_100_100_w102_h36.png",2.604,"2025-06-10T12:23:33.406850Z"
629791,"9","not_sure","2025-06-10T12:23:36.258188Z",1050909,"/data/upload/272/ef2246a0-crop_3754_color0_0_0_w67_h28.png",2.607,"2025-06-10T12:23:36.258203Z"
629792,"9","not_sure","2025-06-10T12:23:37.308376Z",1050910,"/data/upload/272/2abc28d1-crop_1826_color0_0_0_w36_h26.png",0.874,"2025-06-10T12:23:37.308391Z"
629793,"9","not_sure","2025-06-10T12:23:38.388315Z",1050911,"/data/upload/272/1957c919-crop_0273_color100_100_100_w42_h33.png",0.911,"2025-06-10T12:23:38.388335Z"
629794,"9","obstacle","2025-06-10T12:23:39.800023Z",1050912,"/data/upload/272/94356cb8-crop_0737_color0_0_0_w91_h26.png",1.236,"2025-06-10T12:23:39.800038Z"
629795,"9","obstacle","2025-06-10T12:23:42.364272Z",1050913,"/data/upload/272/1e1a6a30-crop_4107_color0_0_0_w96_h25.png",2.264,"2025-06-10T12:23:42.364286Z"
629796,"9","not_sure","2025-06-10T12:23:43.924623Z",1050914,"/data/upload/272/5f515fee-crop_2209_color100_100_100_w28_h28.png",1.278,"2025-06-10T12:23:43.924636Z"
629797,"9","not_sure","2025-06-10T12:23:45.086750Z",1050915,"/data/upload/272/7fa68399-crop_1041_color100_100_100_w52_h27.png",0.88,"2025-06-10T12:23:45.086774Z"
629798,"9","not_sure","2025-06-10T12:23:46.417407Z",1050916,"/data/upload/272/9df408a8-crop_3217_color0_0_0_w41_h17.png",0.987,"2025-06-10T12:23:46.417422Z"
629799,"9","leaf","2025-06-10T12:23:53.595527Z",1050917,"/data/upload/272/3e2511a0-crop_1300_color0_0_0_w54_h48.png",1.943,"2025-06-10T12:23:53.595555Z"
629800,"9","leaf","2025-06-10T12:23:54.892411Z",1050918,"/data/upload/272/54312b31-crop_2479_color0_0_0_w35_h35.png",1.148,"2025-06-10T12:23:54.892432Z"
629801,"9","leaf","2025-06-10T12:23:56.075971Z",1050919,"/data/upload/272/acee1efc-crop_3427_color0_0_0_w32_h27.png",0.949,"2025-06-10T12:23:56.075994Z"
629802,"9","soil","2025-06-10T12:23:58.192926Z",1050920,"/data/upload/272/87986f0e-crop_1810_color100_100_100_w107_h61.png",1.84,"2025-06-10T12:23:58.192941Z"
629803,"9","leaf","2025-06-10T12:24:00.151915Z",1050921,"/data/upload/272/f929ce9b-crop_2111_color0_0_0_w27_h75.png",1.687,"2025-06-10T12:24:00.151929Z"
629804,"9","not_sure","2025-06-10T12:24:01.533663Z",1050922,"/data/upload/272/74055a63-crop_3027_color0_0_0_w41_h23.png",1.089,"2025-06-10T12:24:01.533677Z"
629805,"9","obstacle","2025-06-10T12:24:03.136764Z",1050923,"/data/upload/272/c63507a3-crop_0889_color0_0_0_w66_h23.png",1.345,"2025-06-10T12:24:03.136789Z"
629806,"9","not_sure","2025-06-10T12:24:08.424715Z",1050924,"/data/upload/272/3f9ddd54-crop_0429_color0_0_0_w53_h16.png",5.038,"2025-06-10T12:24:08.424734Z"
629807,"9","not_sure","2025-06-10T12:24:09.708519Z",1050925,"/data/upload/272/5bd72b87-crop_0211_color0_0_0_w89_h29.png",1.058,"2025-06-10T12:24:09.708534Z"
629808,"9","not_sure","2025-06-10T12:24:10.928721Z",1050926,"/data/upload/272/148d0674-crop_2730_color100_100_100_w82_h33.png",0.947,"2025-06-10T12:24:10.928736Z"
629809,"9","leaf","2025-06-10T12:24:21.611319Z",1050927,"/data/upload/272/4fd60314-crop_1221_color0_0_0_w23_h30.png",10.318,"2025-06-10T12:24:21.611340Z"
629810,"9","obstacle","2025-06-10T12:24:26.821157Z",1050928,"/data/upload/272/88aecd7a-crop_1393_color0_0_0_w89_h30.png",4.959,"2025-06-10T12:24:26.821171Z"
629811,"9","grass","2025-06-10T12:24:29.826292Z",1050929,"/data/upload/272/b5074646-crop_3151_color100_100_100_w88_h27.png",2.737,"2025-06-10T12:24:29.826316Z"
629812,"9","not_sure","2025-06-10T12:24:31.344910Z",1050930,"/data/upload/272/fd524a42-crop_1965_color0_0_0_w65_h31.png",1.355,"2025-06-10T12:24:31.344924Z"
629813,"9","not_sure","2025-06-10T12:24:32.458515Z",1050931,"/data/upload/272/5c3d533e-crop_1050_color100_100_100_w54_h34.png",0.867,"2025-06-10T12:24:32.458530Z"
629814,"9","leaf","2025-06-10T12:24:34.439212Z",1050932,"/data/upload/272/c18316e0-crop_2415_color0_0_0_w103_h23.png",1.772,"2025-06-10T12:24:34.439227Z"
629815,"9","not_sure","2025-06-10T12:24:35.863585Z",1050933,"/data/upload/272/3cf06de6-crop_2301_color100_100_100_w52_h47.png",1.211,"2025-06-10T12:24:35.863600Z"
629816,"9","obstacle","2025-06-10T12:24:37.775887Z",1050934,"/data/upload/272/0ab00e08-crop_1277_color0_0_0_w19_h46.png",1.577,"2025-06-10T12:24:37.775909Z"
629817,"9","not_sure","2025-06-10T12:24:39.363260Z",1050935,"/data/upload/272/d23291a9-crop_1394_color100_100_100_w37_h22.png",1.32,"2025-06-10T12:24:39.363280Z"
629818,"9","leaf","2025-06-10T12:24:41.059744Z",1050936,"/data/upload/272/4e249901-crop_2896_color0_0_0_w83_h61.png",1.423,"2025-06-10T12:24:41.059769Z"
629819,"9","not_sure","2025-06-10T12:24:43.038221Z",1050937,"/data/upload/272/b38f232c-crop_1716_color100_100_100_w50_h42.png",1.834,"2025-06-10T12:24:43.038241Z"
629820,"9","not_sure","2025-06-10T12:24:45.288716Z",1050938,"/data/upload/272/ab58a066-crop_1799_color100_100_100_w32_h28.png",2.095,"2025-06-10T12:24:45.288736Z"
629821,"9","obstacle","2025-06-10T12:24:46.921314Z",1050939,"/data/upload/272/70e15ce8-crop_3337_color0_0_0_w46_h52.png",1.412,"2025-06-10T12:24:46.921329Z"
629822,"9","not_sure","2025-06-10T12:24:48.786554Z",1050940,"/data/upload/272/877dc0d0-crop_2041_color0_0_0_w44_h22.png",1.744,"2025-06-10T12:24:48.786570Z"
629823,"9","not_sure","2025-06-10T12:24:49.932015Z",1050941,"/data/upload/272/e54486eb-crop_0389_color100_100_100_w25_h28.png",0.935,"2025-06-10T12:24:49.932031Z"
629824,"9","obstacle","2025-06-10T12:24:51.388832Z",1050942,"/data/upload/272/843e92e3-crop_1092_color0_0_0_w63_h48.png",1.265,"2025-06-10T12:24:51.388849Z"
629825,"9","not_sure","2025-06-10T12:24:53.048692Z",1050943,"/data/upload/272/946cf91e-crop_2400_color0_0_0_w45_h17.png",1.392,"2025-06-10T12:24:53.048705Z"
629826,"9","not_sure","2025-06-10T12:24:54.384222Z",1050944,"/data/upload/272/3e6ac613-crop_3033_color100_100_100_w56_h17.png",1.088,"2025-06-10T12:24:54.384237Z"
629827,"9","obstacle","2025-06-10T12:24:55.956913Z",1050945,"/data/upload/272/7435ea04-crop_3466_color0_0_0_w64_h89.png",1.349,"2025-06-10T12:24:55.956930Z"
629828,"9","grass","2025-06-10T12:24:58.529350Z",1050946,"/data/upload/272/e9eef6da-crop_2499_color0_0_0_w93_h22.png",2.261,"2025-06-10T12:24:58.529365Z"
629829,"9","not_sure","2025-06-10T12:25:00.228967Z",1050948,"/data/upload/272/ed817ff0-crop_0370_color100_100_100_w33_h31.png",1.449,"2025-06-10T12:25:00.228981Z"
629830,"9","not_sure","2025-06-10T12:25:01.293909Z",1050949,"/data/upload/272/adb74cda-crop_2467_color100_100_100_w33_h33.png",0.82,"2025-06-10T12:25:01.293923Z"
629831,"9","not_sure","2025-06-10T12:25:02.427724Z",1050950,"/data/upload/272/e5485009-crop_0813_color100_100_100_w33_h26.png",0.835,"2025-06-10T12:25:02.427749Z"
629832,"9","not_sure","2025-06-10T12:25:03.836369Z",1050951,"/data/upload/272/1ddbfa59-crop_4142_color0_0_0_w47_h20.png",1.129,"2025-06-10T12:25:03.836387Z"
629833,"9","obstacle","2025-06-10T12:25:05.566487Z",1050952,"/data/upload/272/e8233b0b-crop_3189_color0_0_0_w109_h48.png",1.402,"2025-06-10T12:25:05.566503Z"
629834,"9","not_sure","2025-06-10T12:25:06.862104Z",1050953,"/data/upload/272/989e2201-crop_2602_color0_0_0_w42_h22.png",1.126,"2025-06-10T12:25:06.862125Z"
629835,"9","not_sure","2025-06-10T12:25:08.099262Z",1050954,"/data/upload/272/5ad16053-crop_3763_color0_0_0_w125_h8.png",1.033,"2025-06-10T12:25:08.099280Z"
629836,"9","background","2025-06-10T12:25:10.198613Z",1050955,"/data/upload/272/3695ddea-crop_3588_color0_0_0_w88_h34.png",1.851,"2025-06-10T12:25:10.198638Z"
629837,"9","leaf","2025-06-10T12:25:12.017849Z",1050956,"/data/upload/272/2b335ff2-crop_3294_color0_0_0_w154_h60.png",1.64,"2025-06-10T12:25:12.017864Z"
629838,"9","leaf","2025-06-10T12:25:13.365685Z",1050957,"/data/upload/272/c544afab-crop_1243_color0_0_0_w67_h42.png",1.195,"2025-06-10T12:25:13.365698Z"
629839,"9","grass","2025-06-10T12:25:15.380663Z",1050958,"/data/upload/272/dcda4782-crop_1001_color0_0_0_w74_h24.png",1.87,"2025-06-10T12:25:15.380677Z"
629840,"9","not_sure","2025-06-10T12:25:16.525014Z",1050959,"/data/upload/272/af47b03f-crop_2740_color100_100_100_w35_h27.png",0.905,"2025-06-10T12:25:16.525036Z"
629841,"9","not_sure","2025-06-10T12:25:17.572602Z",1050961,"/data/upload/272/e5ce2398-crop_0897_color100_100_100_w39_h35.png",0.81,"2025-06-10T12:25:17.572615Z"
629842,"9","obstacle","2025-06-10T12:25:19.137760Z",1050962,"/data/upload/272/49b201d9-crop_1595_color0_0_0_w82_h19.png",1.275,"2025-06-10T12:25:19.137773Z"
629843,"9","leaf","2025-06-10T12:25:20.705302Z",1050963,"/data/upload/272/9816bbec-crop_3408_color100_100_100_w60_h15.png",1.3,"2025-06-10T12:25:20.705323Z"
629844,"9","not_sure","2025-06-10T12:25:21.876820Z",1050964,"/data/upload/272/d736b7b2-crop_1636_color100_100_100_w30_h28.png",0.937,"2025-06-10T12:25:21.876834Z"
629845,"9","obstacle","2025-06-10T12:25:23.649012Z",1050965,"/data/upload/272/6aaa09d3-crop_1316_color0_0_0_w138_h46.png",1.472,"2025-06-10T12:25:23.649028Z"
629846,"9","leaf","2025-06-10T12:25:25.039126Z",1050966,"/data/upload/272/e59c3d9f-crop_1688_color0_0_0_w88_h36.png",1.175,"2025-06-10T12:25:25.039143Z"
629847,"9","soil","2025-06-10T12:25:27.174897Z",1050967,"/data/upload/272/82eeaee0-crop_1701_color100_100_100_w46_h53.png",1.979,"2025-06-10T12:25:27.174926Z"
629848,"9","leaf","2025-06-10T12:25:28.693105Z",1050968,"/data/upload/272/4e4e0276-crop_1347_color0_0_0_w28_h51.png",1.355,"2025-06-10T12:25:28.693125Z"
629849,"9","not_sure","2025-06-10T12:25:29.894207Z",1050969,"/data/upload/272/0b3a3694-crop_0365_color100_100_100_w28_h27.png",1.043,"2025-06-10T12:25:29.894221Z"
629850,"9","not_sure","2025-06-10T12:25:31.119141Z",1050970,"/data/upload/272/6b42aa67-crop_2626_color100_100_100_w28_h29.png",0.947,"2025-06-10T12:25:31.119156Z"
629851,"9","not_sure","2025-06-10T12:25:33.339503Z",1050971,"/data/upload/272/a1203b2d-crop_3578_color0_0_0_w70_h32.png",1.944,"2025-06-10T12:25:33.339532Z"
629852,"9","not_sure","2025-06-10T12:25:34.503214Z",1050972,"/data/upload/272/914ac689-crop_3841_color0_0_0_w53_h20.png",0.964,"2025-06-10T12:25:34.503235Z"
629853,"9","not_sure","2025-06-10T12:25:35.943070Z",1050973,"/data/upload/272/d74f6496-crop_1134_color100_100_100_w41_h25.png",1.242,"2025-06-10T12:25:35.943092Z"
629854,"9","not_sure","2025-06-10T12:25:36.881355Z",1050975,"/data/upload/272/70834926-crop_0366_color100_100_100_w52_h37.png",0.776,"2025-06-10T12:25:36.881370Z"
629855,"9","obstacle","2025-06-10T12:25:38.199500Z",1050977,"/data/upload/272/79348cfd-crop_1901_color0_0_0_w84_h18.png",1.111,"2025-06-10T12:25:38.199516Z"
